region,founder,university,admission_type,college,department,quota,applicants,rate
충남,사립,순천향대학교,[정원내] 학생부교과(충청형지역인재전형),공과대학,디스플레이신소재공학과,4,1,0.25
충남,사립,순천향대학교,[정원내] 학생부교과(충청형지역인재전형),공과대학,스마트자동차학과,4,1,0.25
충남,사립,호서대학교,- 정원외 학생부교과 조기취업형 계약학과,,(주)엑스티,4,1,0.25
충남,사립,호서대학교,- 정원외 학생부교과 조기취업형 계약학과,,㈜뉴젠스,4,1,0.25
충북,국립,충북대학교,학생부종합(학생부종합Ⅱ전형),인문대학,프랑스언어문화학과,4,1,0.25
충북,국립,충북대학교,학생부교과(지역인재전형),농업생명환경대학,농업생명환경자율전공학부,4,1,0.25
대전,사립,한국침례신학대학교,기독교인전형,,신학과 신학전공,150,23,0.26
충남,사립,유원대학교(아산),유원교과,,산업안전보건학과,19,5,0.26
충남,사립,유원대학교(아산),유원교과,,AI소프트웨어학과,19,5,0.26
충남,사립,유원대학교(아산),유원교과,,국방인재개발학과,19,5,0.26
충북,사립,세명대학교,인문계고교전형(정원내),예체능,아트&산업디자인학과,19,5,0.26
충북,사립,유원대학교(영동),유원교과,,산업안전보건학과,19,5,0.26
충북,사립,유원대학교(영동),유원교과,,AI소프트웨어학과,19,5,0.26
충북,사립,유원대학교(영동),유원교과,,국방인재개발학과,19,5,0.26
충북,사립,극동대학교,정원 내 학생부교과 교과우수자전형,,항공안전관리학과,26,7,0.27
경기,사립,강남대학교,[정원내]논술위주(논술전형),인문사회계,법행정세무학부(야),22,6,0.27
충북,사립,극동대학교,정원 내 실기 일반학생전형(실기),,스포츠재활학과,22,6,0.27
인천,사립,청운대학교(인천),평생학습자1전형,,농식품산업학과(야간),15,4,0.27
충남,사립,청운대학교(홍성),평생학습자1전형,,농식품산업학과(야간),15,4,0.27
경기,사립,안양대학교(안양),학생부교과(아리학생부교과),,인문계열자유전공,11,3,0.27
인천,사립,안양대학교(강화),학생부교과(아리학생부교과),,인문계열자유전공,11,3,0.27
세종,사립,고려대학교(세종),학생부교과(일반전형),과학기술대학,반도체물리학부,11,3,0.27
충북,사립,우석대학교(진천),학생부교과_교과,수소테크 융합대학,수소테크 자율전공학부 / 수소에너지공학과 경영학부 AI모빌리티공학부,65,18,0.28
충남,사립,순천향대학교,[정원내] 학생부종합(일반학생전형),AI의료융합혁신교육원,첨단의료기기스쿨,43,12,0.28
경기,사립,한세대학교,교과우수자 - 교과 100%,,자유전공학부,29,8,0.28
서울,사립,성신여자대학교,자기주도인재,,융합AI반도체공학과,17,5,0.29
충북,국립,충북대학교,학생부교과(학생부교과전형),전자정보대학,인공지능학부,17,5,0.29
경기,사립,명지대학교(용인),학생부종합(명지인재면접전형),,AI응용시스템전공,14,4,0.29
서울,사립,명지대학교(서울),학생부종합(명지인재면접전형),,AI응용시스템전공,14,4,0.29
세종,사립,홍익대학교(세종),교과우수자전형,AID융합과학기술대학,AI기계융합공학과,14,4,0.29
경기,사립,대진대학교,학생부교과(학교장추천전형) - 교과100%,보건과학대학,보건경영학과,7,2,0.29
경기,사립,을지대학교(성남의정부),지역균형(학교장추천),,첨단학부,7,2,0.29
경기,사립,한신대학교,논술,인문,국제관계학,7,2,0.29
서울,사립,서울여자대학교,학생부교과(교과우수자전형),미래산업융합대학,지능정보보호학부,7,2,0.29
대전,사립,배재대학교,정원내 학생부교과 지역인재Ⅰ,,자율전공학부,7,2,0.29
대전,사립,을지대학교(대전),지역균형(학교장추천),,첨단학부,7,2,0.29
충남,사립,호서대학교,- 정원내 학생부종합 호서인재전형,,지능로봇학과,7,2,0.29
서울,사립,동덕여자대학교,특성화고 등 고졸재직자 특별전형,미래인재융합대학,금융회계학부,84,25,0.3
경기,사립,강남대학교,[정원내]논술위주(논술전형),인문사회계,상경학부(야),27,8,0.3
충남,사립,호서대학교,- 정원내 학생부교과 학생부전형,,인공지능학과,27,8,0.3
서울,사립,서울기독대학교,일반전형,,글로벌휴먼경영,26,9,0.3
경기,사립,대진대학교,"학생부종합(윈윈대진전형) - 1단계:서류평가100%, 2단계:1단계 성적70% + 면접30%",AI공과대학,반도체융합공학과 [교직],10,3,0.3
경기,사립,아주대학교,고교추천전형,,자유전공학부(자연),10,3,0.3
경기,사립,한국외국어대학교(용인),학생부종합전형(SW인재),,AI로봇공학과,10,3,0.3
서울,국립,서울과학기술대학교,고교추천전형,에너지바이오대학,안경광학과,10,3,0.3
서울,사립,성신여자대학교,자기주도인재,,한문교육과,10,3,0.3
서울,사립,한국외국어대학교(서울),학생부종합전형(SW인재),,AI로봇공학과,10,3,0.3
대전,사립,배재대학교,정원내 학생부교과 일반고교과,,피지컬AI공학부(AI융합전자) [신설],10,3,0.3
충남,사립,백석대학교,정원외 모집 학생부 교과 농어촌학생 일반전형,,관광학부,10,3,0.3
충남,사립,백석대학교,정원외 모집 학생부 교과 기초생활수급자 및 차상위계층,,경상학부,10,3,0.3
충북,사립,우석대학교(진천),실기(실적)위주_실적우수자,체육대학,"스포츠문화예술학부(진천) / 태권도(남,여)",10,3,0.3
충남,사립,유원대학교(아산),유원교과,,창의설계학부,32,10,0.31
충북,사립,유원대학교(영동),유원교과,,창의설계학부,32,10,0.31
경기,사립,한양대학교(ERICA),학생부교과(지역균형선발),LIONS칼리지,LIONS자율전공학부(자연계열),50,16,0.32
인천,사립,청운대학교(인천),청운인재전형,,스포츠과학과,25,8,0.32
대전,사립,배재대학교,정원내 학생부교과 교과,,AI소프트웨어공학부(인공지능) [신설],25,8,0.32
충남,사립,청운대학교(홍성),청운인재전형,,스포츠과학과,25,8,0.32
충북,사립,중원대학교,실기위주 (체육우수인재(스포츠지도전공)),,스포츠과학부,25,8,0.32
서울,사립,세종대학교,학생부교과(지역균형 전형),인공지능융합,지능정보융합학과,22,7,0.32
충남,사립,유원대학교(아산),유원교과,,와인사이언스학과,19,6,0.32
충북,사립,유원대학교(영동),유원교과,,와인사이언스학과,19,6,0.32
경기,사립,한양대학교(ERICA),학생부교과(지역균형선발),첨단융합대학,차세대반도체융합공학부(신소재·반도체공학전공),15,5,0.33
서울,사립,덕성여자대학교,덕성인재전형Ⅱ[학생부위주(종합)],,미래인재대학(가상현실융합학과),15,5,0.33
충남,사립,순천향대학교,[정원내] 학생부교과(교과우수자전형),공과대학,전자정보공학과,15,5,0.33
충남,사립,순천향대학교,[정원외] 학생부종합(특성화고졸재직자전형),글로벌경영대학,경영학과,15,5,0.33
경기,사립,대진대학교,"학생부종합(윈윈대진전형) - 1단계:서류평가100%, 2단계:1단계 성적70% + 면접30%",인문사회대학,글로벌경제학과,12,4,0.33
경기,사립,용인대학교,정원내 일반학생 전형,체육과학대학,사범 / 특수체육교육과,12,4,0.33
경기,국립,한경국립대학교,학생부종합(잠재력우수자_안성)_정원내,,공과대학,12,4,0.33
충북,사립,청주대학교,정원내 미래인재전형 [교과100%],경상대학,"회계학과 / 유지취업률 89.2%(25), 2027년 AI+회계 교과목 신설, 연 10회 전문가 초빙 ESG 교육. AI 활용에 강한 회계전문가 양성",12,4,0.33
경기,사립,단국대학교(죽전),[학생부교과] 학생부교과우수자 경쟁률 현황 (천안),,의생명과학부(생명과학전공),9,3,0.33
경기,사립,한국외국어대학교(용인),학생부종합전형(서류형),,화학과,9,3,0.33
경기,사립,한국외국어대학교(용인),학생부종합전형(서류형),,AI융합대학(글로벌)[통합모집],9,3,0.33
서울,사립,숙명여자대학교,[학생부교과] 지역균형선발전형,공과대학,컴퓨터과학전공,9,3,0.33
서울,사립,숭실대학교,학생부교과(교과우수자전형-학교장 추천),,사회복지학부,9,3,0.33
서울,사립,한국외국어대학교(서울),학생부종합전형(서류형),,화학과,9,3,0.33
서울,사립,한국외국어대학교(서울),학생부종합전형(서류형),,AI융합대학(글로벌)[통합모집],9,3,0.33
충남,사립,단국대학교(천안),[학생부교과] 학생부교과우수자 경쟁률 현황 (천안),,의생명과학부(생명과학전공),9,3,0.33
충북,사립,청주대학교,정원내 미래인재전형 [교과100%],인문사회대학,"신문방송학과 / 실무현장 수준의 방송 스튜디오와 편집실, 실전 경력이 되는 현장실습 프로그램을 갖춘 AX 시대 미디어·콘텐츠 인재 양성의 산실",9,3,0.33
경기,사립,경희대학교(용인),국제캠퍼스 학생부종합(네오르네상스전형),자연계열,전자공학부 반도체공학과,6,2,0.33
경기,사립,대진대학교,학생부교과(학교장추천전형) - 교과100%,AI공과대학,건축공학과 [교직],6,2,0.33
경기,사립,서울신학대학교,[학생부교과]일반전형,,데이터사이언스학과,6,2,0.33
경기,사립,한신대학교,논술,인문,한국어문학,6,2,0.33
경기,사립,협성대학교,정원내 [학생부종합]융합인재Ⅱ(면접),인문사회과학대학,도시행정학과,6,2,0.33
서울,사립,경희대학교(서울),국제캠퍼스 학생부종합(네오르네상스전형),자연계열,전자공학부 반도체공학과,6,2,0.33
서울,사립,동덕여자대학교,학생부교과우수자 특별전형,인문대학,국어국문학전공,6,2,0.33
서울,사립,삼육대학교,재림교회목회자추천전형,,화학생명과학과,6,2,0.33
서울,사립,성공회대학교,특성화고교교과성적,,소프트웨어융합학부,6,2,0.33
서울,사립,이화여자대학교,학생부교과(고교추천전형),사범대학,유아교육과,6,2,0.33
서울,사립,이화여자대학교,학생부교과(고교추천전형),인공지능대학,사이버보안학과,6,2,0.33
충남,사립,백석대학교,정원외 모집 학생부 교과 농어촌학생 일반전형,,어문학부,6,2,0.33
충남,사립,순천향대학교,[정원내] 학생부교과(충청형지역인재전형),글로벌경영대학,국제통상학과,6,2,0.33
충남,사립,순천향대학교,[정원내] 학생부교과(충청형지역인재전형),공과대학,에너지공학부,6,2,0.33
충남,사립,호서대학교,- 정원내 학생부교과 지역인재전형,,생명공학과,6,2,0.33
충남,사립,호서대학교,- 정원내 학생부종합 호서인재전형,,정보통신공학과,6,2,0.33
충북,사립,극동대학교,정원 외 학생부교과 농어촌학생전형(정원 외),,"항공운항학과(고정익, 회전익)",6,2,0.33
충북,사립,극동대학교,정원 외 학생부교과 기회균형전형(정원 외),,작업치료학과,6,2,0.33
충북,사립,청주대학교,정원내 미래인재전형 [교과100%],공과대학,"건축공학과 / 56년역사, 충북최초 건축공학과개설, 건축공학4대전공(구조·시공·환경·설계) 융합AI스마트건축기술교육! 기술사·교수·공무원100여명배출, 최근 5년연구비50억수주",6,2,0.33
충북,사립,청주대학교,정원내 미래인재전형 [교과100%],공과대학,"시스템반도체공학과 / 국내 최초 반도체공학과의 저력! 130평 반도체공정·설계실습 인프라, 2029년까지 최대150억 국비지원, 실무형 인재양성, 반도체기업 취업까지 연결",6,2,0.33
충북,사립,청주대학교,정원내 지역인재전형 [교과100%],AI·SW융합대학,"디지털보안학과 / SW중심대학사업 8년간 150억, 산업보안·사이버보안 인재양성사업 주관(2026년 1.75억), 전국 SW개발보안 경진대회 대상·최우수상 수상",6,2,0.33
경기,사립,강남대학교,[정원내]실기/실적위주(실기전형),예체능계,음악학과(성악),3,1,0.33
경기,사립,강남대학교,[정원외]학생부교과(기초차상위전형),인문사회계,상경학부(야),3,1,0.33
경기,국립,국립한국교통대학교(의왕),평생학습자전형Ⅱ,,이차전지공학과(야),3,1,0.33
경기,사립,단국대학교(죽전),[학생부종합] 창업인재 경쟁률 현황 (죽전),,융합반도체공학과,3,1,0.33
경기,사립,단국대학교(죽전),[학생부종합] 교육기회배려자(정원외) 경쟁률 현황 (죽전),,인프라건설공학과,3,1,0.33
경기,사립,단국대학교(죽전),[학생부종합] 교육기회배려자(정원외) 경쟁률 현황 (죽전),,컴퓨터공학과,3,1,0.33
경기,사립,대진대학교,학생부교과(고른기회전형) - 교과100%,인문사회대학,국제지역학과,3,1,0.33
경기,사립,대진대학교,학생부교과(고른기회전형) - 교과100%,AI공과대학,스마트융합보안학과,3,1,0.33
